sample	variable	value	description
288	whole_tree_age	28.7474	whole_tree_age
288	island_ori_age	15.4297	island_origin_age
288	island_ori_region	1	island_origin_region
288	rho_d_2	0.05	base_dispersal_rate
288	rho_e_2	0.05	base_extinction_rate
288	rho_w_2	0.05	base_w_speciation_rate
288	rho_b_2	0.25	base_b_speciation_rate
288	sigma_d_1	0	long-distance?
288	sigma_e_1	-1.5	high-island?
288	sigma_w_1	0	high-island?
288	sigma_b_1	0	long-distance?
288	sigma_d_2	0	old-to-young?
288	sigma_e_2	1.5	net-growth?
288	sigma_w_2	-1.5	net-growth?
288	sigma_b_2	0	old-to-young?
288	phi_d_1	0	distance
288	phi_e_1	-1	elevation
288	phi_w_1	0	elevation
288	phi_b_1	1	distance
288	phi_d_2	0.5	age-diff
288	phi_e_2	1	age
288	phi_w_2	0	age
288	phi_b_2	-1	age-diff
