nd243	98
nd244	103
nd211	98
nd100	104
nd169	119
nd261	119
nd285	39
nd286	21
nd197	101
nd198	46
nd155	119
nd189	40
nd225	119
nd283	5
nd284	98
nd223	0
nd224	103
nd126	77
nd181	103
nd182	0
nd130	74
nd203	98
nd204	31
nd162	119
nd215	64
nd216	103
nd265	2
nd266	119
nd193	92
nd194	98
nd259	65
nd260	103
nd174	101
nd150	125
nd201	108
nd202	53
nd192	103
nd87	119
nd117	28
nd229	98
nd230	91
nd213	119
nd214	77
nd113	98
nd151	35
nd293	5
nd294	102
nd301	34
nd302	6
nd235	77
nd236	93
nd180	102
nd289	9
nd290	99
nd271	68
nd281	2
nd282	5
nd107	6
nd241	16
nd242	98
nd221	6
nd222	103
nd154	98
nd90	100
nd147	102
nd183	50
nd184	65
nd273	46
nd274	5
nd254	120
nd110	119
nd159	98
nd209	76
nd297	98
nd298	2
nd144	105
nd275	103
nd276	71
nd217	102
nd218	101
nd132	30
nd279	99
nd280	2
nd199	101
nd200	85
nd52	101
nd77	125
nd291	4
nd292	102
nd267	70
nd268	5
nd251	64
nd252	36
nd140	119
nd96	119
nd103	103
nd205	76
nd287	103
nd288	23
nd263	1
nd264	103
nd245	98
nd246	0
nd227	41
nd228	119
nd102	103
nd219	39
nd220	30
nd277	21
nd278	35
nd138	83
nd269	100
nd270	47
nd207	102
nd208	98
nd178	101
nd239	71
nd240	45
nd233	36
nd299	37
nd300	4
nd247	47
nd248	5
nd295	64
nd296	20
nd249	64
nd250	119
nd255	71
nd256	15
nd171	82
nd258	119
outgroup	7
