sample	variable	value	description
302	whole_tree_age	14.954	whole_tree_age
302	island_ori_age	3.39963	island_origin_age
302	island_ori_region	3	island_origin_region
302	rho_d_2	0.05	base_dispersal_rate
302	rho_e_2	0.05	base_extinction_rate
302	rho_w_2	0.05	base_w_speciation_rate
302	rho_b_2	0.25	base_b_speciation_rate
302	sigma_d_1	0	long-distance?
302	sigma_e_1	-1.5	high-island?
302	sigma_w_1	1.5	high-island?
302	sigma_b_1	0	long-distance?
302	sigma_d_2	1.5	old-to-young?
302	sigma_e_2	0	net-growth?
302	sigma_w_2	0	net-growth?
302	sigma_b_2	0	old-to-young?
302	phi_d_1	0	distance
302	phi_e_1	0	elevation
302	phi_w_1	0	elevation
302	phi_b_1	0	distance
302	phi_d_2	0	age-diff
302	phi_e_2	1	age
302	phi_w_2	-0.5	age
302	phi_b_2	0	age-diff
