nd23	0
nd33	0
nd75	0
nd76	0
nd85	0
nd86	0
nd89	0
nd111	2
nd135	2
nd136	2
nd114	2
nd101	2
nd102	2
nd100	2
nd115	37
nd125	2
nd126	2
nd141	2
nd153	2
nd154	2
nd144	2
nd128	2
nd139	3
nd169	3
nd170	12
nd167	16
nd168	4
nd150	4
nd138	2
nd159	3
nd160	3
nd152	3
nd157	5
nd158	5
nd148	5
nd165	5
nd166	5
nd164	5
nd124	19
nd120	19
nd117	2
nd133	3
nd161	3
nd162	3
nd131	2
nd155	2
nd156	2
nd146	2
nd40	0
nd69	0
nd70	0
nd71	0
nd72	0
nd35	0
nd47	0
nd48	0
nd20	0
nd87	0
nd88	0
nd22	0
nd12	0
nd45	0
nd46	0
nd42	0
nd17	0
nd25	0
nd77	0
nd78	0
nd52	0
nd53	0
nd91	0
nd92	0
nd62	0
nd60	0
nd43	0
nd57	0
nd58	0
nd38	0
nd15	0
nd81	0
nd82	0
nd73	0
nd74	0
nd66	0
nd55	1
nd56	0
outgroup	6
