nd1	0
nd25	0
nd26	0
nd22	0
nd12	0
nd9	0
nd13	1
nd19	0
nd20	1
nd93	2
nd94	2
nd133	2
nd134	2
nd57	2
nd58	2
nd49	2
nd95	12
nd103	2
nd141	5
nd142	5
nd127	2
nd128	43
nd147	3
nd148	12
nd116	3
nd105	2
nd106	12
nd65	2
nd66	2
nd69	2
nd75	2
nd76	2
nd113	2
nd114	2
nd72	15
nd60	2
nd111	2
nd112	2
nd77	3
nd99	2
nd145	3
nd146	3
nd144	3
nd138	37
nd131	3
nd139	3
nd140	3
nd91	3
nd92	43
nd80	2
nd33	0
nd107	2
nd108	2
nd102	37
nd123	15
nd135	2
nd136	2
nd64	2
nd39	2
nd81	2
nd109	2
nd110	2
nd125	2
nd126	2
nd73	2
nd89	2
nd90	2
nd129	4
nd130	4
nd119	15
nd120	16
nd16	0
nd35	0
nd36	0
nd8	0
outgroup	6
