sample	variable	value	description
78	whole_tree_age	20.6002	whole_tree_age
78	island_ori_age	11.8029	island_origin_age
78	island_ori_region	1	island_origin_region
78	rho_d_2	0.025	base_dispersal_rate
78	rho_e_2	0.025	base_extinction_rate
78	rho_w_2	0.025	base_w_speciation_rate
78	rho_b_2	0.15	base_b_speciation_rate
78	sigma_d_1	-1	long-distance?
78	sigma_e_1	0	high-island?
78	sigma_w_1	0	high-island?
78	sigma_b_1	0	long-distance?
78	sigma_d_2	1	old-to-young?
78	sigma_e_2	0	net-growth?
78	sigma_w_2	0	net-growth?
78	sigma_b_2	0	old-to-young?
78	phi_d_1	0	distance
78	phi_e_1	0	elevation
78	phi_w_1	1	elevation
78	phi_b_1	0	distance
78	phi_d_2	0	age-diff
78	phi_e_2	0	age
78	phi_w_2	0	age
78	phi_b_2	-1	age-diff
