sample	variable	value	description
88	whole_tree_age	21.4679	whole_tree_age
88	island_ori_age	4.21999	island_origin_age
88	island_ori_region	1	island_origin_region
88	rho_d_2	0.05	base_dispersal_rate
88	rho_e_2	0.05	base_extinction_rate
88	rho_w_2	0.05	base_w_speciation_rate
88	rho_b_2	0.25	base_b_speciation_rate
88	sigma_d_1	0	long-distance?
88	sigma_e_1	-1.5	high-island?
88	sigma_w_1	0	high-island?
88	sigma_b_1	1.5	long-distance?
88	sigma_d_2	1.5	old-to-young?
88	sigma_e_2	0	net-growth?
88	sigma_w_2	0	net-growth?
88	sigma_b_2	0	old-to-young?
88	phi_d_1	0	distance
88	phi_e_1	0	elevation
88	phi_w_1	0	elevation
88	phi_b_1	0	distance
88	phi_d_2	0	age-diff
88	phi_e_2	0	age
88	phi_w_2	0	age
88	phi_b_2	0	age-diff
