nd77	0
nd78	0
nd189	0
nd190	0
nd174	0
nd151	0
nd152	0
nd183	0
nd184	7
nd197	0
nd200	0
nd153	0
nd215	0
nd216	0
nd217	0
nd218	0
nd161	0
nd185	0
nd186	0
nd205	0
nd206	0
nd187	0
nd188	0
nd96	0
nd163	0
nd164	0
nd160	0
nd195	0
nd196	0
nd171	0
nd179	1
nd180	7
nd167	1
nd168	1
nd211	0
nd212	0
nd166	0
nd201	0
nd202	0
nd177	0
nd213	0
nd214	0
nd221	0
nd222	0
nd146	0
nd157	0
nd123	0
nd124	0
nd107	0
nd219	0
nd220	0
nd209	0
nd210	0
nd193	1
nd194	1
nd111	1
nd115	1
nd119	1
nd120	1
nd125	1
nd169	1
nd170	1
nd144	1
nd191	1
nd192	1
nd148	1
nd203	1
nd204	1
nd88	1
nd118	1
outgroup	7
