nd33	49
nd183	3
nd184	61
nd100	23
nd143	90
nd155	1
nd124	6
nd163	58
nd164	17
nd179	0
nd180	0
nd199	3
nd200	80
nd102	22
nd181	126
nd182	0
nd118	37
nd121	0
nd122	64
nd104	1
nd89	108
nd115	7
nd67	0
nd77	28
nd168	49
nd153	0
nd175	0
nd176	32
nd140	18
nd114	0
nd97	53
nd98	0
nd85	0
nd93	0
nd119	30
nd135	1
nd136	23
nd63	50
nd64	33
nd45	0
nd91	2
nd109	2
nd165	63
nd189	3
nd190	16
nd147	7
nd148	64
nd185	0
nd186	8
nd151	70
nd201	0
nd202	17
nd170	0
nd195	75
nd196	3
nd128	7
nd74	0
nd125	112
nd129	1
nd159	1
nd160	9
nd18	6
nd171	29
nd172	6
nd145	10
nd146	0
nd173	33
nd174	38
nd193	0
nd194	0
nd142	0
nd149	2
nd187	2
nd188	0
nd60	43
nd161	0
nd177	48
nd178	24
nd158	6
nd106	1
nd191	7
nd192	17
nd82	64
nd197	33
nd198	0
nd66	0
outgroup	7
