nd61	1
nd62	1
nd55	1
nd129	4
nd130	2
nd118	2
nd149	2
nd150	15
nd139	2
nd147	2
nd148	2
nd110	2
nd104	12
nd82	3
nd70	3
nd75	3
nd145	5
nd146	5
nd157	3
nd158	21
nd152	4
nd131	5
nd132	5
nd114	3
nd97	2
nd98	12
nd141	2
nd142	12
nd153	3
nd154	3
nd155	16
nd156	4
nd89	2
nd90	2
nd107	16
nd108	3
nd123	3
nd124	3
nd100	0
nd94	20
nd127	3
nd128	1
nd96	3
nd133	16
nd134	3
nd101	16
nd159	3
nd160	3
nd143	3
nd144	3
nd126	3
nd88	3
nd52	1
nd38	1
nd30	1
nd31	1
nd43	1
nd44	1
nd16	0
nd63	0
nd64	0
nd53	0
nd59	0
nd60	0
nd24	0
nd57	0
nd58	0
nd22	0
nd9	0
nd17	0
nd35	0
nd39	0
nd47	0
nd48	0
nd34	0
nd6	0
nd7	0
nd49	0
nd50	0
nd28	0
nd14	0
outgroup	6
