nd35	0
nd53	0
nd54	0
nd195	6
nd196	6
nd124	0
nd189	6
nd190	12
nd162	6
nd105	0
nd106	0
nd141	6
nd153	6
nd199	21
nd200	6
nd102	0
nd93	0
nd115	0
nd116	0
nd117	0
nd118	0
nd163	2
nd171	2
nd172	2
nd136	0
nd44	0
nd67	0
nd113	0
nd149	6
nd179	27
nd180	6
nd69	1
nd79	1
nd80	1
nd78	1
nd72	1
nd22	0
nd73	0
nd139	1
nd140	0
nd45	0
nd49	0
nd119	6
nd129	1
nd130	1
nd7	0
nd47	0
nd97	2
nd98	6
nd88	6
nd83	0
nd95	1
nd193	6
nd194	14
nd181	6
nd182	6
nd177	24
nd178	0
nd132	6
nd91	0
nd92	0
nd187	3
nd188	3
nd185	3
nd186	6
nd108	1
nd133	1
nd197	6
nd198	3
nd138	0
nd62	0
nd38	0
nd99	1
nd121	0
nd175	3
nd176	0
nd160	0
nd191	2
nd192	2
nd170	2
nd167	2
nd168	40
nd173	2
nd174	2
nd165	0
nd166	15
nd76	0
nd65	0
nd66	0
nd27	0
nd41	0
nd125	0
nd127	0
nd128	0
nd64	0
nd56	0
nd103	0
nd104	0
nd86	0
nd14	0
nd2	0
