nd113	0
nd114	0
nd263	0
nd264	0
nd146	0
nd163	0
nd191	0
nd192	0
nd39	0
nd40	0
nd175	0
nd176	0
nd168	0
nd149	0
nd211	0
nd227	0
nd293	0
nd341	0
nd342	0
nd267	0
nd268	0
nd265	0
nd266	1
nd196	0
nd237	0
nd253	1
nd303	0
nd304	0
nd323	1
nd324	0
nd68	0
nd45	0
nd46	0
nd101	0
nd102	0
nd85	0
nd313	0
nd314	0
nd333	1
nd334	1
nd190	0
nd158	0
nd169	0
nd171	0
nd423	37
nd424	3
nd414	2
nd396	4
nd362	2
nd339	0
nd340	0
nd235	0
nd247	0
nd248	0
nd139	0
nd140	0
nd56	0
nd26	0
nd269	1
nd270	1
nd415	2
nd416	2
nd392	15
nd363	2
nd437	4
nd445	4
nd446	4
nd428	16
nd431	3
nd432	3
nd410	12
nd393	37
nd439	4
nd440	37
nd420	4
nd357	2
nd443	2
nd444	2
nd347	1
nd429	2
nd430	15
nd422	2
nd441	4
nd442	4
nd367	2
nd369	2
nd373	12
nd374	2
nd403	2
nd404	2
nd399	2
nd400	2
nd397	2
nd398	2
nd425	2
nd426	37
nd433	16
nd434	3
nd387	3
nd388	20
nd386	3
nd411	11
nd447	3
nd448	3
nd184	1
nd281	1
nd282	1
nd213	1
nd219	1
nd220	1
nd283	0
nd284	0
nd64	0
nd36	0
nd20	0
nd17	0
nd29	0
nd33	0
nd34	0
nd93	0
nd185	0
nd186	0
nd301	0
nd302	0
nd148	0
nd136	0
nd59	0
nd60	0
nd115	0
nd249	0
nd250	0
nd289	0
nd299	0
nd300	0
nd155	1
nd156	1
nd165	1
nd321	1
nd322	1
nd222	1
nd331	1
nd332	1
nd209	1
nd365	2
nd401	15
nd405	21
nd435	3
nd436	16
nd408	4
nd312	1
nd252	1
nd275	1
nd345	1
nd346	1
nd130	1
nd261	1
nd262	1
nd305	1
nd306	1
nd258	1
nd229	1
nd230	1
nd201	1
nd202	1
nd198	1
nd335	1
nd336	0
nd242	1
nd325	1
nd326	1
nd320	1
nd295	1
nd309	1
nd310	1
nd80	1
nd97	1
nd98	1
nd109	1
nd343	2
nd344	1
nd315	0
nd327	0
nd328	0
nd329	1
nd330	1
nd178	1
nd151	1
nd255	1
nd256	1
nd162	1
nd117	1
nd118	1
nd207	1
nd271	1
nd337	0
nd338	0
nd77	1
nd131	1
nd132	1
nd273	1
nd351	1
nd352	1
nd350	1
nd180	1
nd279	1
nd280	1
nd143	1
nd144	1
nd173	1
nd307	1
nd308	1
nd286	1
nd187	1
nd297	1
nd298	1
nd260	1
nd234	1
nd224	0
nd225	1
nd231	1
nd232	0
nd277	1
nd278	1
nd216	1
nd104	1
outgroup	6
