nd59	0
nd60	0
nd19	0
nd25	0
nd41	0
nd75	0
nd76	0
nd68	0
nd64	0
nd39	0
nd40	0
nd24	0
nd55	0
nd56	0
nd50	0
nd44	0
nd77	0
nd78	0
nd74	0
nd12	0
nd4	0
nd65	0
nd69	0
nd70	0
nd53	0
nd54	0
nd57	1
nd58	1
nd51	1
nd61	0
nd62	0
nd48	1
nd46	1
nd34	1
nd79	12
nd107	2
nd109	2
nd110	15
nd127	2
nd128	77
nd105	2
nd121	2
nd122	2
nd117	2
nd125	2
nd126	2
nd91	12
nd111	2
nd112	2
nd90	2
nd103	5
nd119	5
nd129	5
nd130	5
nd116	21
nd113	2
nd123	5
nd124	46
nd100	2
nd96	2
nd82	2
nd71	1
nd72	0
nd37	0
nd38	0
nd18	0
outgroup	6
