sample	variable	value	description
338	whole_tree_age	26.0417	whole_tree_age
338	island_ori_age	17.7262	island_origin_age
338	island_ori_region	1	island_origin_region
338	rho_d_2	0.05	base_dispersal_rate
338	rho_e_2	0.05	base_extinction_rate
338	rho_w_2	0.05	base_w_speciation_rate
338	rho_b_2	0.25	base_b_speciation_rate
338	sigma_d_1	-1.5	long-distance?
338	sigma_e_1	-1.5	high-island?
338	sigma_w_1	0	high-island?
338	sigma_b_1	1.5	long-distance?
338	sigma_d_2	1.5	old-to-young?
338	sigma_e_2	1.5	net-growth?
338	sigma_w_2	-1.5	net-growth?
338	sigma_b_2	0	old-to-young?
338	phi_d_1	0	distance
338	phi_e_1	-1	elevation
338	phi_w_1	0.5	elevation
338	phi_b_1	0	distance
338	phi_d_2	0.5	age-diff
338	phi_e_2	0	age
338	phi_w_2	0	age
338	phi_b_2	0	age-diff
