nd1	119
nd199	119
nd361	119
nd362	76
nd175	119
nd176	125
nd146	126
nd43	103
nd165	126
nd173	126
nd189	102
nd190	126
nd135	125
nd276	102
nd273	6
nd332	126
nd179	119
nd363	103
nd364	21
nd230	119
nd81	119
nd133	103
nd347	11
nd348	119
nd102	119
nd36	126
nd91	102
nd335	103
nd336	126
nd248	103
nd217	102
nd218	101
nd159	119
nd205	119
nd297	119
nd298	66
nd269	75
nd270	124
nd329	119
nd330	63
nd285	119
nd286	103
nd237	6
nd238	119
nd93	125
nd219	102
nd287	119
nd325	77
nd326	103
nd227	103
nd255	6
nd256	124
nd315	126
nd316	119
nd163	121
nd339	126
nd340	76
nd299	119
nd319	119
nd320	119
nd266	6
nd111	119
nd261	102
nd327	119
nd328	67
nd357	103
nd358	119
nd246	119
nd232	119
nd118	126
nd367	0
nd368	119
nd307	126
nd308	119
nd42	102
nd337	38
nd338	126
nd371	119
nd372	1
nd317	109
nd318	119
nd187	119
nd233	119
nd234	101
nd224	119
nd149	126
nd150	119
nd279	119
nd280	64
nd210	126
nd127	126
nd161	125
nd235	103
nd359	0
nd360	119
nd151	125
nd373	126
nd374	12
nd75	119
nd301	119
nd302	119
nd158	119
nd215	119
nd216	119
nd259	119
nd341	103
nd342	120
nd311	126
nd312	119
nd153	119
nd345	125
nd346	37
nd155	119
nd197	126
nd291	119
nd292	101
nd196	103
nd295	102
nd296	119
nd243	126
nd244	119
nd137	126
nd321	102
nd322	126
nd171	76
nd172	119
nd263	117
nd264	119
nd253	125
nd254	119
nd252	119
nd349	0
nd350	119
nd250	126
nd142	124
nd293	126
nd294	119
nd169	119
nd281	102
nd282	126
nd241	103
nd242	98
nd78	119
nd343	45
nd344	119
nd240	103
nd303	119
nd304	126
nd186	119
nd108	119
nd267	119
nd268	119
nd353	67
nd354	103
nd323	103
nd355	119
nd356	77
nd333	6
nd334	126
nd313	119
nd314	102
nd98	119
nd201	126
nd202	119
nd305	119
nd306	102
nd121	126
nd122	119
nd309	102
nd365	7
nd366	1
nd352	126
nd124	126
nd177	119
nd283	119
nd284	123
nd214	99
nd289	119
nd290	103
nd277	119
nd278	100
nd369	1
nd370	119
outgroup	7
