nd1	0
nd17	0
nd23	0
nd24	0
nd12	0
nd6	0
nd31	0
nd32	0
nd28	0
nd22	0
nd20	0
nd14	0
nd10	0
nd25	1
nd33	0
nd34	0
nd30	0
nd75	4
nd157	3
nd159	37
nd160	4
nd95	4
nd96	4
nd53	12
nd59	12
nd133	3
nd134	3
nd129	21
nd130	5
nd149	76
nd151	5
nd163	5
nd164	5
nd161	5
nd162	5
nd119	4
nd120	16
nd44	37
nd71	3
nd87	3
nd155	4
nd156	16
nd125	3
nd126	3
nd143	3
nd145	3
nd146	3
nd135	47
nd136	16
nd147	16
nd148	4
nd105	16
nd137	4
nd138	16
nd92	47
nd85	3
nd86	3
nd153	37
nd154	3
nd139	3
nd140	12
nd109	16
nd121	16
nd122	4
nd66	3
nd111	15
nd112	15
nd90	3
nd103	16
nd104	4
nd78	16
nd97	3
nd98	37
nd82	3
nd117	3
nd118	3
nd108	3
nd113	12
nd114	31
nd46	37
nd93	6
nd127	2
nd128	12
outgroup	6
