nd755	23
nd756	2
nd919	6
nd920	6
nd484	46
nd807	3
nd921	3
nd922	3
nd832	4
nd761	6
nd909	2
nd943	2
nd944	2
nd753	0
nd754	6
nd526	16
nd827	21
nd828	0
nd717	0
nd905	0
nd906	0
nd945	0
nd946	17
nd746	0
nd645	5
nd711	1
nd712	3
nd787	2
nd788	2
nd508	11
nd817	4
nd818	0
nd765	5
nd843	6
nd941	6
nd942	6
nd870	1
nd879	2
nd880	2
nd851	6
nd897	6
nd898	22
nd602	4
nd937	17
nd938	0
nd647	1
nd769	15
nd511	3
nd600	3
nd913	27
nd914	6
nd740	2
nd713	60
nd951	2
nd952	2
nd901	0
nd902	0
nd657	1
nd848	3
nd842	2
nd689	0
nd572	24
nd838	4
nd790	4
nd877	0
nd878	7
nd699	3
nd730	2
nd709	1
nd710	12
nd772	20
nd903	6
nd734	2
nd561	2
nd805	2
nd621	19
nd629	2
nd608	5
nd927	6
nd928	6
nd889	2
nd890	6
nd823	2
nd824	1
nd871	2
nd931	6
nd932	6
nd863	2
nd864	2
nd704	4
nd911	10
nd912	0
nd939	0
nd940	0
nd907	0
nd891	6
nd892	6
nd858	6
nd854	6
nd953	6
nd954	6
nd900	6
nd861	5
nd862	27
nd577	19
nd725	19
nd341	27
nd799	3
nd811	3
nd883	3
nd884	20
nd804	3
nd691	26
nd653	27
nd849	6
nd636	4
nd836	6
nd784	6
nd925	6
nd926	6
nd662	6
nd391	6
nd779	2
nd780	2
nd760	3
nd929	6
nd930	6
nd917	6
nd918	6
nd667	6
nd915	24
nd916	26
nd887	1
nd888	9
nd439	4
nd795	2
nd933	2
nd934	2
nd876	2
nd845	2
nd846	2
nd735	39
nd744	96
nd777	26
nd778	4
nd819	16
nd820	3
nd947	0
nd948	35
nd741	2
nd773	4
nd802	20
nd882	25
nd949	2
nd950	2
nd763	2
nd893	24
nd935	2
nd936	15
nd581	25
nd751	6
nd650	24
nd855	0
nd895	6
nd896	6
nd798	6
nd885	4
nd923	4
nd924	4
nd697	6
nd467	4
nd589	3
nd519	16
nd596	3
outgroup	6
