nd25	14
nd26	13
nd16	51
nd85	4
nd86	4
nd24	4
nd43	4
nd99	16
nd100	4
nd61	4
nd62	4
nd137	4
nd138	4
nd133	4
nd135	4
nd136	4
nd83	4
nd141	4
nd142	4
nd93	4
nd94	4
nd77	4
nd97	4
nd139	4
nd140	4
nd104	16
nd125	4
nd126	4
nd50	4
nd105	4
nd107	4
nd123	4
nd124	4
nd29	4
nd37	4
nd73	4
nd75	4
nd143	4
nd144	4
nd89	4
nd101	4
nd102	4
nd95	4
nd96	4
nd92	4
nd109	4
nd110	4
nd111	4
nd112	4
nd127	4
nd128	26
nd114	4
nd121	4
nd122	4
nd68	4
nd119	4
nd120	4
nd145	4
nd146	4
nd79	4
nd117	4
nd118	4
nd69	4
nd70	4
nd71	4
nd72	4
nd129	4
nd131	4
nd132	4
nd88	4
nd48	4
nd6	25
nd4	0
outgroup	7
