nd117	28
nd177	11
nd178	1
nd137	31
nd138	31
nd185	3
nd215	29
nd216	1
nd214	3
nd181	12
nd182	2
nd221	3
nd222	3
nd155	7
nd156	63
nd127	0
nd128	7
nd191	2
nd223	2
nd224	9
nd190	8
nd101	10
nd145	63
nd146	1
nd203	63
nd204	0
nd179	63
nd180	2
nd130	7
nd90	12
nd217	3
nd218	3
nd126	63
nd209	1
nd210	1
nd184	28
nd135	1
nd211	7
nd212	0
nd41	8
nd201	10
nd202	63
nd154	0
nd110	9
nd147	63
nd148	63
nd133	6
nd205	1
nd206	104
nd169	63
nd170	12
nd162	31
nd74	31
nd115	6
nd187	2
nd188	9
nd144	2
nd167	6
nd168	24
nd68	22
nd71	49
nd72	78
nd165	0
nd166	30
nd105	30
nd163	6
nd164	6
nd197	6
nd198	23
nd70	31
nd131	29
nd132	2
nd120	8
nd48	31
nd171	1
nd199	3
nd200	11
nd81	0
nd99	7
nd139	11
nd140	28
nd151	0
nd152	7
nd225	3
nd226	12
nd104	30
nd26	31
nd111	6
nd112	28
nd54	10
nd36	6
nd207	2
nd227	31
nd228	1
nd194	3
nd149	1
nd159	9
nd175	31
nd219	12
nd220	2
nd157	2
nd158	2
nd75	25
nd195	6
nd196	6
nd92	6
outgroup	7
