nd11	0
nd29	0
nd55	0
nd79	0
nd80	0
nd101	0
nd117	0
nd145	0
nd146	0
nd167	0
nd168	0
nd23	0
nd24	0
nd10	0
nd15	0
nd16	0
nd83	1
nd84	1
nd107	1
nd108	1
nd92	1
nd129	1
nd143	1
nd144	1
nd124	1
nd133	1
nd177	1
nd178	1
nd116	1
nd54	1
nd111	1
nd112	1
nd87	1
nd181	2
nd182	2
nd231	2
nd232	15
nd201	2
nd202	12
nd175	2
nd221	37
nd222	21
nd218	47
nd204	4
nd271	3
nd285	5
nd286	77
nd252	4
nd249	4
nd275	4
nd277	4
nd278	4
nd234	16
nd269	4
nd270	37
nd279	21
nd280	20
nd215	3
nd239	3
nd259	3
nd260	3
nd237	2
nd289	3
nd290	3
nd262	12
nd208	3
nd213	2
nd247	37
nd257	2
nd258	2
nd291	4
nd292	4
nd283	4
nd284	4
nd256	4
nd236	4
nd206	12
nd185	3
nd265	4
nd266	37
nd227	3
nd228	3
nd241	3
nd253	3
nd254	16
nd246	3
nd243	21
nd267	3
nd268	12
nd281	47
nd282	4
nd287	5
nd288	21
nd263	3
nd264	16
nd229	4
nd230	4
nd157	1
nd158	1
nd142	1
nd62	1
nd57	1
nd149	1
nd150	1
nd153	1
nd154	1
nd96	1
nd89	1
nd151	1
nd152	1
nd75	1
nd109	1
nd137	1
nd138	1
nd147	1
nd148	1
nd161	1
nd162	1
nd128	1
nd106	1
nd121	1
nd122	1
nd119	1
nd125	1
nd126	1
nd27	0
nd65	0
nd81	0
nd163	0
nd164	0
nd98	0
nd74	0
nd64	0
nd93	0
nd94	0
nd47	0
nd85	0
nd86	0
nd14	0
nd31	0
nd71	0
nd139	1
nd140	1
nd131	1
nd132	1
nd35	0
nd36	0
outgroup	6
