nd141	6
nd181	1
nd191	1
nd192	7
nd101	9
nd153	0
nd195	0
nd209	0
nd210	0
nd178	51
nd193	0
nd194	79
nd187	0
nd188	0
nd179	8
nd180	28
nd117	1
nd121	1
nd104	0
nd89	0
nd115	7
nd165	7
nd213	3
nd214	31
nd149	7
nd150	0
nd138	1
nd173	0
nd205	0
nd206	0
nd184	0
nd61	24
nd74	1
nd211	0
nd212	8
nd92	0
nd163	24
nd164	6
nd148	3
nd108	1
nd207	6
nd208	23
nd168	0
nd199	3
nd98	6
nd127	0
nd201	0
nd202	0
nd139	0
nd159	1
nd160	7
nd169	0
nd170	0
nd145	2
nd197	0
nd198	0
nd132	0
nd157	79
nd175	2
nd176	2
nd189	1
nd190	23
nd66	63
nd203	0
nd204	0
