nd1	63
nd3	108
nd5	4
nd7	4
nd15	103
nd48	119
nd59	102
nd16	47
nd98	47
nd8	4
nd9	4
nd17	16
nd35	4
nd37	103
nd38	16
nd39	103
nd40	119
nd65	102
nd36	16
nd43	77
nd44	4
nd45	45
nd49	72
nd53	19
nd54	101
nd50	21
nd18	101
nd108	103
nd10	4
nd21	4
nd33	102
nd34	119
nd67	119
nd22	119
nd82	119
nd86	119
nd95	5
nd100	77
nd6	108
nd11	87
nd26	87
nd27	126
nd28	87
nd12	4
nd13	4
nd19	4
nd29	77
nd51	103
nd62	103
nd52	102
nd30	119
nd87	119
nd20	87
nd23	125
nd56	125
nd63	121
nd64	46
nd93	5
nd94	102
nd24	126
nd89	125
nd14	86
nd41	119
nd42	125
nd4	102
nd72	102
nd79	119
nd118	5
nd120	5
nd80	46
nd111	119
