root	22
nd82	6
nd159	6
nd160	6
nd170	6
nd6	0
nd11	0
nd19	0
nd104	0
nd151	0
nd163	0
nd167	0
nd211	0
nd229	0
nd212	0
nd225	0
nd168	0
nd176	0
nd174	0
nd164	0
nd235	0
nd265	0
nd110	0
nd113	0
nd117	0
nd149	0
nd191	0
nd219	0
nd193	0
nd150	0
nd199	0
nd200	0
nd118	0
nd129	0
nd155	0
nd223	0
nd239	0
nd182	0
nd217	0
nd157	0
nd114	8
nd131	0
nd133	0
nd137	0
nd148	0
nd134	0
nd24	0
nd90	0
nd145	0
nd178	0
nd184	0
nd189	0
nd204	0
nd216	0
nd190	0
nd72	0
nd86	0
nd119	0
nd196	0
nd92	0
nd142	0
nd153	0
nd55	0
nd135	0
nd112	0
nd115	0
nd165	0
