nd1	0
nd3	0
nd5	7
nd25	11
nd56	3
nd71	67
nd83	4
nd89	4
nd125	21
nd200	4
nd90	4
nd97	47
nd136	67
nd176	76
nd244	76
nd98	4
nd84	31
nd122	115
nd154	21
nd173	72
nd174	5
nd177	5
nd216	21
nd178	5
nd180	5
nd26	63
nd43	29
nd57	3
nd67	103
nd148	5
nd157	5
nd214	5
nd158	5
nd68	52
nd124	117
nd145	123
nd193	123
nd231	123
nd146	5
nd10	7
nd11	28
nd48	33
nd85	33
nd86	4
nd96	4
nd117	21
nd118	21
nd156	5
nd88	4
nd21	1
nd31	1
nd51	67
nd63	115
nd64	4
nd69	11
nd142	42
nd166	5
nd186	5
nd70	4
nd34	1
nd39	49
nd171	6
nd40	29
nd50	29
nd53	29
nd59	65
nd93	57
nd133	117
nd182	21
nd187	47
nd188	19
nd164	52
nd183	6
nd134	47
nd191	47
nd196	5
nd62	106
nd73	106
nd75	57
nd74	5
nd60	3
nd54	23
nd28	9
nd37	34
nd103	77
nd104	34
nd113	77
nd38	12
nd143	77
nd227	77
nd144	2
nd4	0
nd20	34
nd91	16
nd116	45
nd152	45
nd80	34
nd101	34
nd132	119
nd169	5
nd170	119
nd105	4
nd8	7
nd23	7
nd35	28
nd45	11
nd160	31
nd46	67
nd24	7
nd30	0
nd41	37
