nd2	22
nd3	48
nd12	6
nd13	33
nd17	33
nd55	33
nd198	4
nd56	4
nd77	4
nd97	4
nd78	4
nd157	4
nd202	4
nd158	4
nd177	4
nd18	4
nd19	4
nd21	4
nd29	4
nd30	4
nd53	4
nd54	4
nd59	4
nd69	4
nd73	4
nd74	4
nd114	4
nd70	4
nd60	4
nd123	4
nd124	4
nd207	4
nd22	4
nd27	4
nd31	4
nd38	4
nd87	4
nd172	4
nd173	4
nd88	4
nd101	4
nd115	4
nd156	4
nd116	4
nd143	4
nd162	4
nd185	4
nd205	4
nd186	4
nd102	4
nd32	4
nd35	4
nd118	4
nd248	4
nd268	4
nd36	15
nd71	15
nd128	4
nd181	4
nd182	4
nd72	4
nd89	4
nd90	4
nd96	4
nd28	4
nd47	4
nd61	4
nd63	4
nd227	4
nd228	4
nd64	4
nd120	4
nd187	4
nd195	4
nd62	4
nd133	4
nd138	4
nd146	4
nd191	4
nd192	4
nd20	4
nd23	4
nd41	4
nd43	4
nd46	4
nd49	4
nd65	4
nd125	4
nd131	4
nd153	4
nd233	4
nd154	4
nd66	4
nd85	4
nd91	4
nd86	4
nd135	4
nd164	4
nd50	4
nd180	4
nd242	4
nd44	4
nd57	4
nd75	4
nd76	4
nd99	4
nd111	4
nd142	4
nd246	4
nd250	4
nd100	4
nd58	4
nd67	4
nd105	4
nd109	4
nd190	4
nd110	4
nd42	4
nd121	4
nd24	4
nd25	4
nd26	4
nd33	4
nd39	4
nd40	4
nd52	4
nd79	4
nd104	4
nd80	4
nd34	4
nd84	4
nd93	4
nd6	28
nd9	28
