nd9	0
nd13	0
nd58	1
nd243	1
nd270	1
nd60	9
nd132	1
nd155	48
nd222	78
nd281	7
nd308	7
nd156	28
nd218	1
nd56	0
nd134	8
nd251	7
nd92	32
nd171	0
nd215	0
nd298	0
nd188	0
nd249	0
nd14	0
nd33	0
nd52	0
nd65	0
nd67	7
nd95	1
nd192	1
nd214	1
nd120	25
nd88	0
nd101	0
nd117	0
nd118	9
nd189	9
nd190	1
nd141	0
nd185	0
nd186	8
nd197	6
nd36	28
nd79	0
nd106	29
nd206	23
nd137	7
nd228	7
nd254	22
nd82	0
nd179	7
nd162	0
nd181	0
nd199	0
nd236	0
nd238	10
nd182	0
nd50	28
nd103	1
nd110	7
nd113	1
nd170	7
nd126	0
nd139	0
nd177	0
nd231	0
nd277	0
nd280	0
nd278	0
nd178	8
nd268	2
nd287	2
nd140	0
nd165	49
nd16	0
nd111	7
nd129	1
nd175	1
nd209	1
nd210	9
nd130	7
nd143	23
nd224	22
nd259	51
