nd315	34
nd316	108
nd190	0
nd257	0
nd389	2
nd390	30
nd370	25
nd236	0
nd161	108
nd217	9
nd383	1
nd384	1
nd271	4
nd272	34
nd183	0
nd184	32
nd299	0
nd300	0
nd249	16
nd377	1
nd378	104
nd201	108
nd205	56
nd227	107
nd351	26
nd352	107
nd172	57
nd209	15
nd210	2
nd127	0
nd341	108
nd342	7
nd11	120
nd101	49
nd157	0
nd52	48
nd180	67
nd329	3
nd330	108
nd280	50
nd337	2
nd338	50
nd240	108
nd319	6
nd320	108
nd232	3
nd204	120
nd327	108
nd328	4
nd245	0
nd357	0
nd358	0
nd290	0
nd233	0
nd287	0
nd288	7
nd140	52
nd223	0
nd309	9
nd310	28
nd221	1
nd222	55
nd166	1
nd90	87
nd339	23
nd340	108
nd150	106
nd373	0
nd374	0
nd335	0
nd336	7
nd174	0
nd114	0
nd147	0
nd159	0
nd311	0
nd312	0
nd401	0
nd402	0
nd58	8
nd397	65
nd398	9
nd145	7
nd124	108
nd301	1
nd302	85
nd313	1
nd333	11
nd334	23
nd264	1
nd381	0
nd382	0
nd324	0
nd353	7
nd354	0
nd297	4
nd298	98
nd399	120
nd400	0
nd347	0
nd348	0
nd318	120
nd177	34
nd178	11
nd251	7
nd305	9
nd306	23
nd405	0
nd406	0
nd379	86
nd380	1
nd185	1
nd295	7
nd296	56
nd268	23
nd94	108
nd229	104
nd230	23
nd196	56
nd112	0
nd261	0
nd393	67
nd394	0
nd376	0
nd273	11
nd291	11
nd292	16
nd387	1
nd388	86
nd391	1
nd392	1
nd283	2
nd284	107
nd213	7
nd214	1
nd99	80
nd129	0
nd325	1
nd345	1
nd346	1
nd365	7
nd366	0
nd169	108
nd170	108
nd385	15
nd386	2
nd276	86
nd198	108
nd349	1
nd350	87
nd242	87
nd321	84
nd322	81
nd403	1
nd404	1
nd286	28
nd361	1
nd362	108
nd304	6
nd367	1
nd368	1
nd248	50
nd138	108
nd363	1
nd364	1
nd254	1
nd207	56
nd265	57
nd356	1
nd259	48
nd260	14
nd395	53
nd396	6
nd277	108
nd118	26
nd237	53
nd238	87
nd371	108
nd372	6
nd344	1
nd307	12
nd308	87
nd281	6
nd282	25
nd199	87
nd255	87
nd256	6
nd216	50
