root	0
nd3	78
nd33	31
nd43	31
nd55	87
nd204	87
nd56	12
nd63	85
nd127	85
nd149	37
nd64	31
nd69	120
nd139	105
nd158	66
nd70	108
nd87	84
nd44	11
nd53	108
nd109	84
nd162	4
nd110	108
nd155	85
nd54	98
nd91	85
nd131	35
nd34	6
nd85	81
nd154	108
nd86	120
nd123	120
nd245	104
nd124	107
nd164	120
nd214	120
nd2	0
nd17	78
nd21	22
nd36	32
nd83	29
nd116	16
nd84	86
nd22	7
nd23	63
nd51	9
nd61	108
nd62	81
nd89	120
nd90	120
nd145	10
nd146	108
nd191	108
nd208	120
nd52	120
nd24	9
nd39	9
nd59	120
nd160	120
nd60	67
nd80	98
nd101	13
nd102	98
nd71	105
nd111	120
nd183	108
nd12	7
nd25	78
nd29	28
nd37	120
nd97	78
nd108	98
nd98	86
nd113	120
nd199	104
nd200	37
nd114	57
nd188	15
nd38	28
nd41	28
nd49	120
nd77	57
nd117	85
nd118	55
nd78	120
nd50	12
nd42	10
nd58	78
nd178	14
nd30	120
nd138	104
nd19	7
nd27	63
nd65	51
nd81	78
nd125	50
nd143	23
nd147	87
nd205	4
nd218	34
nd206	107
nd220	120
nd148	104
nd244	104
nd82	108
nd179	57
nd180	55
nd66	107
nd119	107
nd167	107
nd242	107
nd168	10
nd28	78
nd31	63
nd47	9
nd68	108
nd105	64
nd106	108
nd141	67
nd142	53
nd48	48
nd121	106
nd32	63
nd75	66
nd95	87
nd165	120
nd166	87
nd197	87
nd76	53
nd190	37
