nd49	53
nd121	85
nd161	50
nd173	1
nd174	1
nd142	6
nd181	26
nd182	6
nd153	16
nd154	26
nd138	6
nd113	37
nd114	57
nd123	53
nd124	2
nd72	55
nd135	2
nd136	53
nd100	23
nd111	11
nd187	1
nd188	1
nd171	3
nd172	50
nd155	1
nd156	1
nd159	6
nd160	52
nd73	2
nd118	1
nd139	3
nd140	11
nd151	31
nd152	2
nd115	12
nd116	2
nd95	6
nd129	6
nd185	30
nd186	3
nd120	25
nd165	6
nd166	6
nd127	6
nd183	0
nd184	87
nd189	2
nd190	0
nd93	6
nd103	35
nd145	10
nd146	6
nd79	25
nd80	6
nd147	25
nd177	3
nd178	2
nd144	3
nd163	53
nd164	63
nd110	0
nd157	0
nd158	6
nd149	6
nd150	6
nd167	26
nd168	4
nd175	31
nd176	6
nd179	0
nd180	2
nd131	6
nd91	23
nd67	48
nd83	53
nd84	6
