nd228	0
nd210	0
nd211	0
nd134	0
nd258	0
nd259	0
nd430	0
nd431	0
nd352	0
nd398	0
nd399	0
nd388	0
nd395	0
nd284	0
nd426	0
nd427	0
nd327	0
nd234	0
nd235	0
nd341	0
nd416	0
nd417	0
nd342	0
nd343	0
nd312	0
nd313	0
nd249	0
nd456	0
nd457	0
nd372	0
nd373	0
nd263	0
nd266	0
nd371	0
nd458	0
nd459	0
nd346	0
nd392	0
nd393	0
nd446	0
nd447	0
nd390	0
nd391	0
nd310	0
nd330	0
nd432	0
nd433	0
nd318	0
nd328	0
nd329	0
nd338	0
nd339	0
nd378	0
nd379	0
nd334	0
nd344	0
nd345	0
nd165	0
nd402	0
nd403	0
nd286	0
nd356	0
nd357	0
nd170	0
nd308	0
nd332	0
nd333	0
nd243	0
nd400	0
nd440	0
nd441	0
nd387	0
nd382	0
nd383	0
nd101	0
nd454	0
nd455	0
nd415	0
nd292	0
nd293	0
nd424	0
nd425	0
nd337	0
nd438	0
nd439	0
nd423	0
nd220	0
nd236	0
nd444	0
nd445	0
nd412	0
nd413	0
nd364	0
nd442	0
nd443	0
nd419	0
nd460	0
nd461	0
nd377	0
nd304	0
nd305	0
nd374	0
nd375	0
nd408	0
nd450	0
nd451	0
nd410	0
nd411	0
nd265	0
nd225	0
nd291	0
nd437	0
nd268	0
nd420	0
nd421	0
nd369	0
nd322	0
nd315	0
nd223	0
nd396	0
nd361	0
nd301	0
nd181	0
nd380	0
nd381	0
nd404	0
nd452	0
nd453	0
nd435	0
nd429	0
nd354	0
nd355	0
nd271	0
nd448	0
nd449	0
nd367	0
nd282	0
nd302	0
nd348	0
nd349	0
nd384	0
nd385	0
