nd15	26
nd17	4
nd19	4
nd27	4
nd79	4
nd121	4
nd122	21
nd262	5
nd28	4
nd33	4
nd109	4
nd125	4
nd126	4
nd156	16
nd225	16
nd110	4
nd34	4
nd85	4
nd138	21
nd245	5
nd275	5
nd279	5
nd280	5
nd293	5
nd305	5
nd335	5
nd336	5
nd346	5
nd306	5
nd276	5
nd277	19
nd246	21
nd281	5
nd371	5
nd282	21
nd86	21
nd20	4
nd35	4
nd44	4
nd47	4
nd120	4
nd198	21
nd343	5
nd381	5
nd395	5
nd382	5
nd48	4
nd51	4
nd58	4
nd59	4
nd65	4
nd95	4
nd98	4
nd116	4
nd60	4
nd61	4
nd69	4
nd170	4
nd178	4
nd70	21
nd213	19
nd52	4
nd75	4
nd87	4
nd99	4
nd107	4
nd193	21
nd203	5
nd288	5
nd204	21
nd360	5
nd194	4
nd76	4
nd36	4
nd81	4
nd114	5
nd231	5
nd332	5
nd232	5
nd355	5
nd82	4
nd150	4
nd18	26
nd21	4
nd25	4
nd29	4
nd31	4
nd103	4
nd32	4
nd39	4
nd41	4
nd68	4
nd71	4
nd101	4
nd151	4
nd181	21
nd172	21
nd319	21
nd387	5
nd320	5
nd102	21
nd236	21
nd284	5
nd72	4
nd105	4
nd123	4
nd148	4
nd124	4
nd129	21
nd211	21
nd219	5
nd249	5
nd253	5
nd255	5
nd260	5
nd266	5
nd256	5
nd220	21
nd229	5
nd212	5
nd243	5
nd244	5
nd248	5
nd263	5
nd313	5
nd264	5
nd267	5
nd268	5
nd304	5
nd310	5
nd312	5
nd317	5
nd349	5
nd318	5
nd130	4
nd139	21
nd290	5
nd365	5
nd375	5
nd376	5
nd140	21
nd205	5
nd217	5
nd227	5
nd228	5
nd239	5
nd257	5
nd330	5
nd240	5
nd241	5
nd301	5
nd302	5
nd242	5
nd274	5
nd323	5
nd218	5
nd221	21
nd252	5
nd297	5
nd364	5
nd383	5
nd298	5
nd206	21
nd286	5
nd106	4
nd145	21
nd223	21
nd224	5
nd352	5
nd362	5
nd146	4
nd133	4
nd167	4
nd196	21
nd168	4
nd30	4
nd50	4
nd26	4
nd160	4
nd348	21
nd22	26
nd23	4
nd83	4
nd46	4
nd54	4
nd63	16
nd64	4
nd73	16
nd24	26
nd37	26
nd55	4
nd89	26
nd132	4
nd38	4
nd92	4
nd94	4
