root	22
nd1	50
nd17	49
nd21	120
nd82	106
nd22	78
nd29	104
nd58	105
nd111	106
nd30	79
nd42	104
nd63	49
nd72	67
nd18	120
nd106	120
nd116	120
nd2	23
nd3	49
nd13	104
nd39	104
nd67	98
nd40	104
nd47	104
nd65	105
nd48	107
nd117	120
nd14	24
nd25	120
nd84	120
nd4	22
nd5	48
nd9	50
nd15	22
nd31	120
nd32	104
nd44	98
nd16	28
nd19	50
nd34	104
nd45	49
nd46	104
nd49	104
nd56	120
nd92	63
nd93	120
nd102	107
nd109	120
nd94	78
nd20	78
nd23	120
nd24	50
nd37	78
nd76	120
nd10	78
nd27	78
nd51	48
nd52	48
nd73	64
nd28	104
nd60	63
nd8	78
nd35	51
nd53	120
nd54	81
nd36	98
nd87	66
nd88	98
