nd41	87
nd25	120
nd143	1
nd144	66
nd185	3
nd186	108
nd163	3
nd164	108
nd116	87
nd95	67
nd96	67
nd76	87
nd66	105
nd103	32
nd167	120
nd168	0
nd110	7
nd101	120
nd102	120
nd94	108
nd169	35
nd170	7
nd160	1
nd68	106
nd129	31
nd130	67
nd139	87
nd177	2
nd178	105
nd141	83
nd147	86
nd148	9
nd100	104
nd183	0
nd187	105
nd188	1
nd145	108
nd146	83
nd97	87
nd181	2
nd182	108
nd88	120
nd131	98
nd132	104
nd135	98
nd136	33
nd153	7
nd154	120
nd113	36
nd123	7
nd124	32
nd122	106
nd64	120
nd151	57
nd152	107
nd107	53
nd165	83
nd166	3
nd161	98
nd162	0
nd54	56
nd119	65
nd171	2
nd172	120
nd175	98
nd176	3
nd137	0
nd138	65
nd89	55
nd90	85
nd127	120
nd173	98
nd174	31
nd117	53
nd179	87
nd180	6
nd134	98
nd85	108
nd157	108
nd158	14
