root	0
nd1	0
nd3	7
nd27	9
nd94	31
nd253	31
nd28	7
nd35	7
nd61	8
nd89	78
nd127	12
nd112	22
nd207	0
nd266	6
nd90	9
nd141	12
nd273	12
nd142	31
nd75	7
nd143	12
nd144	8
nd175	8
nd212	8
nd239	10
nd240	10
nd176	31
nd261	31
nd287	31
nd293	31
nd36	7
nd41	7
nd65	28
nd88	8
nd4	7
nd11	30
nd173	10
nd229	29
nd247	0
nd298	0
nd248	7
nd300	7
nd327	7
nd230	12
nd174	2
nd213	12
nd214	31
nd8	0
nd17	1
nd29	23
nd33	1
nd43	8
nd85	29
nd233	29
nd234	3
nd44	1
nd69	7
nd50	28
nd92	8
nd109	29
nd268	79
nd110	29
nd199	0
nd200	29
nd34	29
nd185	12
nd186	28
nd30	7
nd57	1
nd67	7
nd68	1
nd193	11
nd58	28
nd71	7
nd81	9
nd82	1
nd129	3
nd202	1
nd250	11
nd72	2
nd79	8
nd116	0
nd149	7
nd226	1
nd80	2
nd119	9
nd145	7
nd146	63
nd195	29
nd209	63
nd278	11
nd361	11
nd210	7
nd134	63
nd163	31
nd164	63
nd221	63
nd228	2
nd235	2
nd236	3
nd97	8
nd161	0
nd231	28
nd162	8
nd2	0
nd14	0
nd19	7
nd155	7
nd308	7
nd40	7
nd95	0
nd96	0
nd172	0
nd100	7
nd20	1
nd45	0
nd136	63
nd271	11
nd101	1
nd113	1
nd169	31
nd170	1
nd223	31
nd269	11
nd279	31
nd280	3
nd270	31
nd347	63
nd137	28
nd177	28
nd178	8
nd46	0
nd118	8
nd123	8
nd147	0
nd153	28
nd243	28
nd148	104
nd180	29
nd124	31
nd206	31
nd275	12
nd26	7
nd31	0
nd37	7
nd139	1
nd140	29
nd38	0
nd77	1
nd84	8
nd151	12
nd321	3
nd152	28
nd191	78
nd32	0
nd54	0
nd336	0
